emp_id,department,age,experience,salary,duplicated,en_department
Employee_59952,Admin,48.0,20.0,101800.0,False,0
Employee_174780,Finance,58.0,32.0,133200.0,False,1
Employee_179722,Finance,29.0,8.0,72750.0,False,1
Employee_38646,Finance,38.0,5.0,65500.0,False,1
Employee_146399,Finance,45.0,25.0,115500.0,False,1
Employee_50006,Marketing,33.0,6.0,66950.0,False,4
Employee_27645,IT,20.0,2.0,57000.0,False,3
Employee_144236,HR,55.0,17.0,94700.0,False,2
Employee_30186,Marketing,42.0,16.0,92200.0,False,4
Employee_9774,Admin,49.0,2.0,56800.0,False,0
Employee_138430,Admin,37.0,9.0,74300.0,False,0
Employee_41522,Finance,58.0,8.0,73200.0,False,1
Employee_44774,HR,54.0,14.0,87200.0,False,2
Employee_174444,Marketing,25.0,5.0,64200.0,False,4
Employee_22757,Admin,57.0,31.0,129500.0,False,0
Employee_174006,Admin,50.0,23.0,109300.0,False,0
Employee_101384,Finance,64.0,25.0,115700.0,False,1
Employee_79689,IT,20.0,0.0,52000.0,False,3
Employee_147480,Finance,36.0,18.0,98000.0,False,1
Employee_199651,Marketing,50.0,17.0,94700.0,False,4
Employee_142584,Finance,26.0,1.0,55250.0,False,1
Employee_10098,Admin,40.0,9.0,74300.0,False,0
Employee_132570,IT,18.0,0.0,52000.0,False,3
Employee_139074,IT,40.0,20.0,102500.0,False,3
Employee_38290,Admin,55.0,1.0,54500.0,False,0
Employee_108564,Admin,21.0,3.0,58800.0,False,0
Employee_141255,IT,50.0,3.0,60000.0,False,3
Employee_18822,HR,36.0,2.0,57000.0,False,2
Employee_121750,Admin,43.0,1.0,54300.0,False,0
Employee_133934,IT,43.0,9.0,75000.0,False,3
Employee_194785,Admin,63.0,21.0,104500.0,False,0
Employee_198637,Marketing,32.0,5.0,64450.0,False,4
Employee_140189,HR,55.0,0.0,52200.0,False,2
Employee_87174,Marketing,59.0,5.0,64900.0,False,4
Employee_94049,IT,47.0,16.0,92500.0,False,3
Employee_136100,HR,26.0,0.0,51750.0,False,2
Employee_104818,Finance,18.0,0.0,52500.0,False,1
Employee_134185,IT,36.0,2.0,57500.0,False,3
Employee_144954,Finance,30.0,0.0,52750.0,False,1
Employee_18832,Finance,39.0,17.0,95500.0,False,1
Employee_25123,Marketing,35.0,7.0,69450.0,False,4
Employee_174622,Admin,30.0,12.0,81550.0,False,0
Employee_130064,Marketing,64.0,19.0,99900.0,False,4
Employee_11289,Admin,23.0,2.0,56300.0,False,0
Employee_53174,Admin,57.0,36.0,142000.0,False,0
Employee_141801,IT,45.0,13.0,85000.0,False,3
Employee_135348,Admin,28.0,4.0,61550.0,False,0
Employee_80610,Marketing,19.0,1.0,54200.0,False,4
Employee_40953,Admin,55.0,35.0,139500.0,False,0
Employee_70395,Marketing,44.0,6.0,67200.0,False,4
Employee_138969,Admin,20.0,0.0,51300.0,False,0
Employee_76085,HR,33.0,4.0,61750.0,False,2
Employee_74512,HR,57.0,2.0,57200.0,False,2
Employee_149176,Admin,27.0,4.0,61550.0,False,0
Employee_145267,IT,35.0,17.0,94750.0,False,3
Employee_128544,Admin,51.0,6.0,67000.0,False,0
Employee_97965,HR,56.0,11.0,79700.0,False,2
Employee_38000,IT,22.0,3.0,59500.0,False,3
Employee_130305,Finance,61.0,16.0,93200.0,False,1
Employee_40050,Admin,26.0,6.0,66550.0,False,0
Employee_76335,Admin,36.0,0.0,51800.0,False,0
Employee_119296,Marketing,29.0,7.0,69450.0,False,4
Employee_150009,HR,62.0,1.0,54700.0,False,2
Employee_43700,Marketing,41.0,6.0,67200.0,False,4
Employee_185572,Finance,62.0,4.0,63200.0,False,1
Employee_88296,Marketing,62.0,14.0,87400.0,False,4
Employee_873,Marketing,62.0,13.0,84900.0,False,4
Employee_188985,Marketing,56.0,24.0,112400.0,False,4
Employee_158578,HR,45.0,7.0,69500.0,False,2
Employee_18280,IT,51.0,32.0,132700.0,False,3
Employee_134033,IT,44.0,4.0,62500.0,False,3
Employee_63883,Marketing,50.0,0.0,52200.0,False,4
Employee_54361,IT,55.0,23.0,110200.0,False,3
Employee_136108,IT,40.0,4.0,62500.0,False,3
Employee_66405,IT,26.0,3.0,59750.0,False,3
Employee_167205,IT,27.0,7.0,69750.0,False,3
Employee_124800,Marketing,19.0,0.0,51700.0,False,4
Employee_128773,HR,23.0,5.0,64000.0,False,2
Employee_19844,IT,33.0,14.0,87250.0,False,3
Employee_70332,HR,22.0,0.0,51500.0,False,2
Employee_63114,Finance,53.0,31.0,130700.0,False,1
Employee_184660,IT,43.0,9.0,75000.0,False,3
Employee_165133,Marketing,32.0,10.0,76950.0,False,4
Employee_7077,IT,50.0,11.0,80000.0,False,3
Employee_6196,IT,52.0,1.0,55200.0,False,3
Employee_117041,Marketing,48.0,3.0,59700.0,False,4
Employee_147401,HR,55.0,18.0,97200.0,False,2
Employee_195407,IT,55.0,4.0,62700.0,False,3
Employee_155829,Marketing,23.0,5.0,64200.0,False,4
Employee_199880,Admin,18.0,0.0,51300.0,False,0
Employee_71060,Marketing,48.0,25.0,114700.0,False,4
Employee_193206,Finance,21.0,0.0,52500.0,False,1
Employee_179639,Finance,41.0,13.0,85500.0,False,1
Employee_133678,Marketing,44.0,7.0,69700.0,False,4
Employee_134469,HR,44.0,26.0,117000.0,False,2
Employee_74208,Admin,28.0,8.0,71550.0,False,0
Employee_39920,HR,47.0,23.0,109500.0,False,2
Employee_90338,Admin,34.0,16.0,91550.0,False,0
Employee_154882,Finance,62.0,25.0,115700.0,False,1
Employee_154687,Finance,34.0,13.0,85250.0,False,1
Employee_108273,Admin,64.0,2.0,57000.0,False,0
Employee_41168,Finance,31.0,0.0,52750.0,False,1
Employee_177411,Marketing,27.0,4.0,61950.0,False,4
Employee_127098,Finance,59.0,10.0,78200.0,False,1
Employee_153755,HR,65.0,9.0,74700.0,False,2
Employee_80525,IT,19.0,0.0,52000.0,False,3
Employee_166288,HR,40.0,2.0,57000.0,False,2
Employee_196941,HR,36.0,1.0,54500.0,False,2
Employee_85006,Admin,25.0,1.0,53800.0,False,0
Employee_176588,Finance,46.0,6.0,68000.0,False,1
Employee_45948,Marketing,25.0,1.0,54200.0,False,4
Employee_29252,Marketing,24.0,3.0,59200.0,False,4
Employee_20422,Admin,23.0,3.0,58800.0,False,0
Employee_44796,Marketing,18.0,0.0,51700.0,False,4
Employee_170830,IT,45.0,26.0,117500.0,False,3
Employee_114806,HR,37.0,19.0,99500.0,False,2
Employee_123652,Admin,53.0,16.0,92000.0,False,0
Employee_104373,Finance,57.0,14.0,88200.0,False,1
Employee_60606,Admin,54.0,23.0,109500.0,False,0
Employee_48267,Admin,36.0,8.0,71800.0,False,0
Employee_9450,Marketing,48.0,8.0,72200.0,False,4
Employee_12281,Finance,44.0,17.0,95500.0,False,1
Employee_147459,Admin,62.0,24.0,112000.0,False,0
Employee_80803,Admin,45.0,0.0,51800.0,False,0
Employee_85134,Marketing,49.0,16.0,92200.0,False,4
Employee_186118,HR,59.0,9.0,74700.0,False,2
Employee_60940,Admin,62.0,31.0,129500.0,False,0
Employee_125371,Admin,51.0,1.0,54500.0,False,0
Employee_186396,Admin,25.0,4.0,61300.0,False,0
Employee_35815,Marketing,62.0,12.0,82400.0,False,4
Employee_86660,IT,32.0,0.0,52250.0,False,3
Employee_108653,Finance,41.0,14.0,88000.0,False,1
Employee_89919,IT,62.0,20.0,102700.0,False,3
Employee_125916,Finance,40.0,19.0,100500.0,False,1
Employee_48696,Marketing,52.0,26.0,117400.0,False,4
Employee_176564,Marketing,54.0,11.0,79900.0,False,4
Employee_7656,IT,19.0,0.0,52000.0,False,3
Employee_20071,HR,33.0,2.0,56750.0,False,2
Employee_49905,Finance,30.0,8.0,72750.0,False,1
Employee_135849,Finance,58.0,28.0,123200.0,False,1
Employee_45474,Marketing,27.0,8.0,71950.0,False,4
Employee_127977,IT,45.0,22.0,107500.0,False,3
Employee_181005,IT,35.0,6.0,67250.0,False,3
Employee_146058,Finance,58.0,13.0,85700.0,False,1
Employee_112635,Finance,40.0,15.0,90500.0,False,1
Employee_99863,Finance,25.0,6.0,67500.0,False,1
Employee_100365,Finance,59.0,33.0,135700.0,False,1
Employee_89416,Admin,41.0,20.0,101800.0,False,0
Employee_157412,Marketing,53.0,21.0,104900.0,False,4
Employee_148863,Admin,56.0,24.0,112000.0,False,0
Employee_116855,Marketing,19.0,1.0,54200.0,False,4
Employee_24155,Marketing,48.0,10.0,77200.0,False,4
Employee_189312,Admin,29.0,2.0,56550.0,False,0
Employee_178973,Marketing,36.0,15.0,89700.0,False,4
Employee_175858,HR,57.0,33.0,134700.0,False,2
Employee_20279,HR,63.0,3.0,59700.0,False,2
Employee_42663,Admin,42.0,7.0,69300.0,False,0
Employee_11762,IT,62.0,9.0,75200.0,False,3
Employee_181555,Marketing,65.0,25.0,114900.0,False,4
Employee_131684,Finance,47.0,26.0,118000.0,False,1
Employee_137939,HR,60.0,26.0,117200.0,False,2
Employee_151275,HR,42.0,0.0,52000.0,False,2
Employee_93477,Finance,40.0,21.0,105500.0,False,1
Employee_197395,IT,26.0,7.0,69750.0,False,3
Employee_165538,HR,26.0,2.0,56750.0,False,2
Employee_97000,Marketing,51.0,17.0,94900.0,False,4
Employee_188862,Marketing,65.0,26.0,117400.0,False,4
Employee_197613,HR,22.0,0.0,51500.0,False,2
Employee_190364,HR,62.0,0.0,52200.0,False,2
Employee_58421,Finance,23.0,5.0,65000.0,False,1
Employee_190628,HR,32.0,0.0,51750.0,False,2
Employee_119298,Marketing,43.0,19.0,99700.0,False,4
Employee_164910,IT,42.0,10.0,77500.0,False,3
Employee_127339,Marketing,55.0,34.0,137400.0,False,4
Employee_60537,HR,21.0,2.0,56500.0,False,2
Employee_35438,Admin,33.0,13.0,84050.0,False,0
Employee_13768,Finance,22.0,3.0,60000.0,False,1
Employee_48796,Marketing,50.0,25.0,114700.0,False,4
Employee_50992,Marketing,39.0,9.0,74700.0,False,4
Employee_79968,IT,45.0,20.0,102500.0,False,3
Employee_164256,Marketing,33.0,7.0,69450.0,False,4
Employee_255,Admin,38.0,17.0,94300.0,False,0
Employee_161689,Marketing,35.0,13.0,84450.0,False,4
Employee_136768,Finance,56.0,34.0,138200.0,False,1
Employee_181290,HR,37.0,10.0,77000.0,False,2
Employee_127320,IT,29.0,8.0,72250.0,False,3
Employee_7963,Finance,40.0,2.0,58000.0,False,1
Employee_89851,HR,31.0,4.0,61750.0,False,2
Employee_99024,IT,41.0,15.0,90000.0,False,3
Employee_51415,Marketing,46.0,20.0,102200.0,False,4
Employee_132421,Finance,50.0,9.0,75500.0,False,1
Employee_107981,IT,44.0,6.0,67500.0,False,3
Employee_38254,Admin,57.0,35.0,139500.0,False,0
Employee_185860,Finance,27.0,8.0,72750.0,False,1
Employee_94766,Admin,18.0,0.0,51300.0,False,0
Employee_59306,Finance,48.0,4.0,63000.0,False,1
Employee_125118,IT,65.0,39.0,150200.0,False,3
Employee_160324,HR,44.0,8.0,72000.0,False,2
Employee_95272,Marketing,29.0,10.0,76950.0,False,4
Employee_24446,IT,40.0,9.0,75000.0,False,3
Employee_81620,Finance,22.0,2.0,57500.0,False,1
Employee_41196,IT,48.0,24.0,112500.0,False,3
Employee_155387,Marketing,61.0,25.0,114900.0,False,4
Employee_158211,IT,26.0,1.0,54750.0,False,3
Employee_53270,IT,59.0,14.0,87700.0,False,3
Employee_95019,HR,51.0,11.0,79700.0,False,2
Employee_81506,IT,60.0,11.0,80200.0,False,3
Employee_104365,HR,64.0,7.0,69700.0,False,2
Employee_48153,Admin,57.0,37.0,144500.0,False,0
Employee_108508,Admin,48.0,8.0,71800.0,False,0
Employee_68866,IT,55.0,37.0,145200.0,False,3
Employee_167750,Marketing,42.0,20.0,102200.0,False,4
Employee_60111,HR,23.0,1.0,54000.0,False,2
Employee_93881,HR,22.0,1.0,54000.0,False,2
Employee_175108,Marketing,28.0,7.0,69450.0,False,4
Employee_35481,Marketing,50.0,11.0,79700.0,False,4
Employee_40667,HR,41.0,14.0,87000.0,False,2
Employee_156030,Marketing,43.0,5.0,64700.0,False,4
Employee_104818,Finance,33.0,1.0,55250.0,False,1
Employee_193802,HR,56.0,36.0,142200.0,False,2
Employee_118088,Marketing,19.0,1.0,54200.0,False,4
Employee_156287,HR,58.0,1.0,54700.0,False,2
Employee_28093,HR,22.0,0.0,51500.0,False,2
Employee_69515,IT,65.0,10.0,77700.0,False,3
Employee_60115,Admin,56.0,33.0,134500.0,False,0
Employee_116911,Finance,65.0,5.0,65700.0,False,1
Employee_130172,Admin,18.0,0.0,51300.0,False,0
Employee_133423,HR,46.0,19.0,99500.0,False,2
Employee_17182,Marketing,59.0,8.0,72400.0,False,4
Employee_119951,Admin,47.0,25.0,114300.0,False,0
Employee_31190,HR,24.0,2.0,56500.0,False,2
Employee_9103,Admin,63.0,7.0,69500.0,False,0
Employee_107426,HR,31.0,12.0,81750.0,False,2
Employee_53979,HR,56.0,12.0,82200.0,False,2
Employee_90443,HR,60.0,3.0,59700.0,False,2
Employee_150787,Marketing,43.0,22.0,107200.0,False,4
Employee_64356,Marketing,33.0,9.0,74450.0,False,4
Employee_73962,HR,22.0,2.0,56500.0,False,2
Employee_158240,IT,24.0,0.0,52000.0,False,3
Employee_152745,Finance,51.0,32.0,133200.0,False,1
Employee_1951,IT,44.0,6.0,67500.0,False,3
Employee_112002,HR,24.0,4.0,61500.0,False,2
Employee_178810,Marketing,55.0,14.0,87400.0,False,4
Employee_122454,Finance,25.0,4.0,62500.0,False,1
Employee_8529,Admin,19.0,0.0,51300.0,False,0
Employee_82103,Marketing,29.0,2.0,56950.0,False,4
Employee_138642,IT,31.0,2.0,57250.0,False,3
Employee_183430,Admin,54.0,26.0,117000.0,False,0
Employee_12733,HR,33.0,8.0,71750.0,False,2
Employee_116705,Marketing,40.0,11.0,79700.0,False,4
Employee_157279,IT,42.0,6.0,67500.0,False,3
Employee_116840,Finance,60.0,35.0,140700.0,False,1
Employee_164105,Marketing,28.0,5.0,64450.0,False,4
Employee_179478,HR,33.0,5.0,64250.0,False,2
Employee_181170,Marketing,58.0,39.0,149900.0,False,4
Employee_12508,IT,58.0,35.0,140200.0,False,3
Employee_22392,Finance,65.0,28.0,123200.0,False,1
Employee_166030,Admin,52.0,32.0,132000.0,False,0
Employee_91034,IT,41.0,22.0,107500.0,False,3
Employee_89357,Marketing,64.0,14.0,87400.0,False,4
Employee_106998,Finance,61.0,25.0,115700.0,False,1
Employee_44318,Finance,25.0,5.0,65000.0,False,1
Employee_192180,IT,26.0,8.0,72250.0,False,3
Employee_4108,Finance,53.0,18.0,98200.0,False,1
Employee_18616,Finance,26.0,1.0,55250.0,False,1
Employee_163079,Admin,34.0,4.0,61550.0,False,0
Employee_54946,HR,61.0,26.0,117200.0,False,2
Employee_56779,Finance,59.0,28.0,123200.0,False,1
Employee_49470,Finance,34.0,13.0,85250.0,False,1
Employee_108077,IT,51.0,26.0,117700.0,False,3
Employee_110126,Marketing,51.0,17.0,94900.0,False,4
Employee_41207,Admin,25.0,5.0,63800.0,False,0
Employee_24775,Finance,30.0,4.0,62750.0,False,1
Employee_163566,Marketing,24.0,4.0,61700.0,False,4
Employee_118216,HR,49.0,25.0,114500.0,False,2
Employee_151993,Marketing,42.0,20.0,102200.0,False,4
Employee_29026,IT,51.0,31.0,130200.0,False,3
Employee_117578,Admin,30.0,0.0,51550.0,False,0
Employee_138680,Admin,59.0,30.0,127000.0,False,0
Employee_14853,Marketing,49.0,1.0,54700.0,False,4
Employee_60519,Finance,44.0,11.0,80500.0,False,1
Employee_61551,Marketing,50.0,26.0,117200.0,False,4
Employee_56351,HR,37.0,19.0,99500.0,False,2
Employee_186110,Admin,31.0,6.0,66550.0,False,0
Employee_74226,IT,46.0,20.0,102500.0,False,3
Employee_101104,Marketing,38.0,15.0,89700.0,False,4
Employee_94327,Admin,46.0,11.0,79300.0,False,0
Employee_172068,HR,46.0,24.0,112000.0,False,2
Employee_175780,HR,42.0,2.0,57000.0,False,2
Employee_167501,Marketing,23.0,1.0,54200.0,False,4
Employee_185546,Marketing,62.0,26.0,117400.0,False,4
Employee_66687,Marketing,20.0,1.0,54200.0,False,4
Employee_137935,Admin,35.0,10.0,76550.0,False,0
Employee_45025,Admin,53.0,33.0,134500.0,False,0
Employee_45571,Admin,28.0,2.0,56550.0,False,0
Employee_54830,Admin,54.0,6.0,67000.0,False,0
Employee_145655,Admin,41.0,18.0,96800.0,False,0
Employee_74420,HR,20.0,2.0,56500.0,False,2
Employee_61995,Marketing,47.0,26.0,117200.0,False,4
Employee_99357,HR,45.0,22.0,107000.0,False,2
Employee_132850,Marketing,44.0,7.0,69700.0,False,4
Employee_111371,HR,28.0,3.0,59250.0,False,2
Employee_144760,IT,59.0,40.0,152700.0,False,3
Employee_186882,Marketing,53.0,3.0,59900.0,False,4
Employee_20270,Marketing,31.0,2.0,56950.0,False,4
Employee_63853,Finance,37.0,18.0,98000.0,False,1
Employee_135461,Finance,26.0,3.0,60250.0,False,1
Employee_12922,Finance,54.0,25.0,115700.0,False,1
Employee_148280,Admin,51.0,19.0,99500.0,False,0
Employee_9834,Marketing,45.0,7.0,69700.0,False,4
Employee_19590,Finance,29.0,1.0,55250.0,False,1
Employee_23541,Admin,58.0,12.0,82000.0,False,0
Employee_59243,IT,33.0,7.0,69750.0,False,3
Employee_41391,HR,54.0,27.0,119700.0,False,2
Employee_199630,Admin,20.0,1.0,53800.0,False,0
Employee_55906,Admin,42.0,15.0,89300.0,False,0
Employee_16437,Finance,41.0,5.0,65500.0,False,1
Employee_10907,Finance,56.0,37.0,145700.0,False,1
Employee_58516,Finance,64.0,22.0,108200.0,False,1
Employee_58550,IT,60.0,35.0,140200.0,False,3
Employee_185466,IT,62.0,7.0,70200.0,False,3
Employee_198765,Finance,25.0,2.0,57500.0,False,1
Employee_185811,HR,56.0,27.0,119700.0,False,2
Employee_15654,IT,44.0,15.0,90000.0,False,3
Employee_87663,Finance,57.0,7.0,70700.0,False,1
Employee_84034,Admin,39.0,9.0,74300.0,False,0
Employee_61268,Finance,41.0,15.0,90500.0,False,1
Employee_91402,Finance,51.0,23.0,110700.0,False,1
Employee_111462,Marketing,49.0,3.0,59700.0,False,4
Employee_62628,HR,45.0,0.0,52000.0,False,2
Employee_124075,Marketing,34.0,8.0,71950.0,False,4
Employee_161881,HR,35.0,16.0,91750.0,False,2
Employee_129922,Admin,39.0,18.0,96800.0,False,0
Employee_106035,HR,55.0,9.0,74700.0,False,2
Employee_29927,IT,47.0,28.0,122500.0,False,3
Employee_10387,Admin,57.0,4.0,62000.0,False,0
Employee_145024,Admin,49.0,8.0,71800.0,False,0
Employee_80908,Admin,32.0,4.0,61550.0,False,0
Employee_87990,Admin,38.0,9.0,74300.0,False,0
Employee_114237,Finance,62.0,29.0,125700.0,False,1
Employee_169457,Admin,53.0,16.0,92000.0,False,0
Employee_36336,Marketing,53.0,22.0,107400.0,False,4
Employee_54210,HR,28.0,7.0,69250.0,False,2
Employee_163156,HR,32.0,10.0,76750.0,False,2
Employee_75838,HR,33.0,6.0,66750.0,False,2
Employee_183000,Admin,47.0,7.0,69300.0,False,0
Employee_11441,IT,44.0,6.0,67500.0,False,3
Employee_131477,Admin,28.0,3.0,59050.0,False,0
Employee_190290,HR,25.0,3.0,59000.0,False,2
Employee_179129,IT,34.0,8.0,72250.0,False,3
Employee_56542,Finance,45.0,7.0,70500.0,False,1
Employee_170645,Finance,29.0,1.0,55250.0,False,1
Employee_153381,HR,37.0,5.0,64500.0,False,2
Employee_179981,Finance,53.0,20.0,103200.0,False,1
Employee_130356,Marketing,38.0,4.0,62200.0,False,4
Employee_74590,Admin,30.0,8.0,71550.0,False,0
Employee_121530,Admin,47.0,14.0,86800.0,False,0
Employee_11617,Marketing,21.0,3.0,59200.0,False,4
Employee_23457,HR,65.0,30.0,127200.0,False,2
Employee_49463,IT,57.0,16.0,92700.0,False,3
Employee_92696,HR,63.0,33.0,134700.0,False,2
Employee_155568,Marketing,36.0,3.0,59700.0,False,4
Employee_37217,IT,39.0,20.0,102500.0,False,3
Employee_52849,HR,43.0,2.0,57000.0,False,2
Employee_194100,IT,51.0,22.0,107700.0,False,3
Employee_8602,Finance,58.0,23.0,110700.0,False,1
Employee_134508,Admin,27.0,4.0,61550.0,False,0
Employee_76585,HR,63.0,14.0,87200.0,False,2
Employee_148723,IT,26.0,5.0,64750.0,False,3
Employee_132260,HR,52.0,24.0,112200.0,False,2
Employee_104050,Finance,32.0,12.0,82750.0,False,1
Employee_194633,Admin,31.0,3.0,59050.0,False,0
Employee_32047,IT,35.0,7.0,69750.0,False,3
Employee_154952,Admin,58.0,38.0,147000.0,False,0
Employee_24852,Admin,51.0,22.0,107000.0,False,0
Employee_179189,Marketing,37.0,5.0,64700.0,False,4
Employee_57168,IT,24.0,4.0,62000.0,False,3
Employee_192346,Marketing,35.0,16.0,91950.0,False,4
Employee_158678,Finance,59.0,27.0,120700.0,False,1
Employee_188744,Finance,48.0,7.0,70500.0,False,1
Employee_54994,IT,20.0,0.0,52000.0,False,3
Employee_101345,Finance,61.0,17.0,95700.0,False,1
Employee_194091,Finance,46.0,8.0,73000.0,False,1
Employee_94490,HR,55.0,29.0,124700.0,False,2
Employee_114630,Marketing,21.0,3.0,59200.0,False,4
Employee_55265,Marketing,38.0,0.0,52200.0,False,4
Employee_140727,Marketing,31.0,2.0,56950.0,False,4
Employee_142188,Admin,56.0,5.0,64500.0,False,0
Employee_171797,Finance,40.0,12.0,83000.0,False,1
Employee_188920,Admin,59.0,16.0,92000.0,False,0
Employee_166923,HR,35.0,0.0,51750.0,False,2
Employee_130788,Admin,59.0,38.0,147000.0,False,0
Employee_35058,Finance,64.0,30.0,128200.0,False,1
Employee_80568,Admin,65.0,1.0,54500.0,False,0
Employee_143689,Admin,35.0,13.0,84050.0,False,0
Employee_4487,Marketing,34.0,6.0,66950.0,False,4
Employee_143949,IT,25.0,1.0,54500.0,False,3
Employee_138840,IT,21.0,3.0,59500.0,False,3
Employee_107181,IT,46.0,2.0,57500.0,False,3
Employee_146644,IT,54.0,3.0,60200.0,False,3
Employee_35425,IT,24.0,6.0,67000.0,False,3
Employee_38443,HR,47.0,20.0,102000.0,False,2
Employee_109877,Marketing,53.0,12.0,82400.0,False,4
Employee_104476,HR,18.0,0.0,51500.0,False,2
Employee_169777,Admin,39.0,11.0,79300.0,False,0
Employee_102003,Finance,40.0,4.0,63000.0,False,1
Employee_33067,IT,35.0,0.0,52250.0,False,3
Employee_8505,IT,22.0,1.0,54500.0,False,3
Employee_27511,HR,58.0,37.0,144700.0,False,2
Employee_199268,IT,51.0,28.0,122700.0,False,3
Employee_164329,Admin,33.0,2.0,56550.0,False,0
Employee_63249,Admin,38.0,12.0,81800.0,False,0
Employee_35870,IT,29.0,4.0,62250.0,False,3
Employee_57091,Admin,22.0,0.0,51300.0,False,0
Employee_52254,HR,42.0,5.0,64500.0,False,2
Employee_63040,Finance,58.0,17.0,95700.0,False,1
Employee_172702,Admin,49.0,22.0,106800.0,False,0
Employee_137635,Finance,38.0,9.0,75500.0,False,1
Employee_3361,HR,51.0,25.0,114700.0,False,2
Employee_185758,IT,45.0,3.0,60000.0,False,3
Employee_57406,IT,35.0,10.0,77250.0,False,3
Employee_150158,IT,22.0,1.0,54500.0,False,3
Employee_3356,Marketing,52.0,23.0,109900.0,False,4
Employee_170079,Admin,49.0,4.0,61800.0,False,0
Employee_55082,IT,43.0,25.0,115000.0,False,3
Employee_2974,Admin,47.0,21.0,104300.0,False,0
Employee_196557,Marketing,57.0,4.0,62400.0,False,4
Employee_166370,Admin,50.0,32.0,131800.0,False,0
Employee_111299,Marketing,43.0,16.0,92200.0,False,4
Employee_113165,Admin,39.0,6.0,66800.0,False,0
Employee_115844,Admin,39.0,10.0,76800.0,False,0
Employee_11074,Finance,24.0,5.0,65000.0,False,1
Employee_108393,HR,54.0,32.0,132200.0,False,2
Employee_136590,Finance,54.0,13.0,85700.0,False,1
Employee_162084,IT,25.0,4.0,62000.0,False,3
Employee_80588,Admin,59.0,18.0,97000.0,False,0
Employee_148098,Admin,18.0,0.0,51300.0,False,0
Employee_90228,IT,43.0,3.0,60000.0,False,3
Employee_163536,Marketing,19.0,1.0,54200.0,False,4
Employee_19548,Admin,59.0,14.0,87000.0,False,0
Employee_169536,Finance,18.0,0.0,52500.0,False,1
Employee_103869,Admin,32.0,4.0,61550.0,False,0
Employee_27213,Marketing,23.0,2.0,56700.0,False,4
Employee_160342,Admin,25.0,6.0,66300.0,False,0
Employee_31004,IT,56.0,21.0,105200.0,False,3
Employee_90441,IT,38.0,13.0,85000.0,False,3
Employee_150924,HR,65.0,34.0,137200.0,False,2
Employee_79348,Admin,64.0,14.0,87000.0,False,0
Employee_48682,IT,48.0,0.0,52500.0,False,3
Employee_64464,HR,55.0,13.0,84700.0,False,2
Employee_102999,HR,45.0,2.0,57000.0,False,2
Employee_72422,Admin,23.0,1.0,53800.0,False,0
Employee_128817,Finance,19.0,0.0,52500.0,False,1
Employee_25607,IT,46.0,14.0,87500.0,False,3
Employee_18690,HR,23.0,4.0,61500.0,False,2
Employee_78504,Marketing,57.0,2.0,57400.0,False,4
Employee_188030,Marketing,26.0,6.0,66950.0,False,4
Employee_10070,Finance,18.0,0.0,52500.0,False,1
Employee_44766,IT,18.0,0.0,52000.0,False,3
Employee_42664,Marketing,24.0,5.0,64200.0,False,4
Employee_191235,Admin,31.0,1.0,54050.0,False,0
Employee_178775,Admin,50.0,21.0,104300.0,False,0
Employee_94498,Admin,56.0,38.0,147000.0,False,0
Employee_114418,Marketing,25.0,4.0,61700.0,False,4
Employee_186004,IT,60.0,35.0,140200.0,False,3
Employee_65305,IT,33.0,5.0,64750.0,False,3
Employee_119086,IT,36.0,7.0,70000.0,False,3
Employee_23057,Finance,28.0,8.0,72750.0,False,1
Employee_186555,IT,58.0,4.0,62700.0,False,3
Employee_159470,Finance,20.0,1.0,55000.0,False,1
Employee_142857,Marketing,58.0,15.0,89900.0,False,4
Employee_184707,Finance,25.0,3.0,60000.0,False,1
Employee_24990,IT,50.0,19.0,100000.0,False,3
Employee_111108,IT,38.0,14.0,87500.0,False,3
Employee_74618,Finance,25.0,1.0,55000.0,False,1
Employee_150866,HR,52.0,6.0,67200.0,False,2
Employee_100852,IT,36.0,1.0,55000.0,False,3
Employee_166418,Finance,48.0,18.0,98000.0,False,1
Employee_5093,Finance,37.0,18.0,98000.0,False,1
Employee_59083,Admin,55.0,2.0,57000.0,False,0
Employee_165251,HR,49.0,3.0,59500.0,False,2
Employee_72477,Marketing,34.0,7.0,69450.0,False,4
Employee_40606,HR,64.0,39.0,149700.0,False,2
Employee_173810,Admin,41.0,21.0,104300.0,False,0
Employee_117974,HR,57.0,34.0,137200.0,False,2
Employee_27266,IT,64.0,36.0,142700.0,False,3
Employee_174439,HR,19.0,1.0,54000.0,False,2
Employee_42242,HR,23.0,1.0,54000.0,False,2
Employee_138287,HR,21.0,2.0,56500.0,False,2
Employee_178102,HR,34.0,11.0,79250.0,False,2
Employee_2159,Marketing,19.0,0.0,51700.0,False,4
Employee_50159,HR,63.0,25.0,114700.0,False,2
Employee_24977,Admin,36.0,15.0,89300.0,False,0
Employee_92953,IT,38.0,14.0,87500.0,False,3
Employee_173376,IT,59.0,15.0,90200.0,False,3
Employee_64742,Admin,52.0,20.0,102000.0,False,0
Employee_166056,Finance,59.0,10.0,78200.0,False,1
Employee_115475,IT,45.0,27.0,120000.0,False,3
Employee_169724,HR,50.0,30.0,127000.0,False,2
Employee_175936,Marketing,53.0,18.0,97400.0,False,4
Employee_97675,Finance,60.0,40.0,153200.0,False,1
Employee_105183,Admin,38.0,7.0,69300.0,False,0
